Normal,Uniform,Binomial,Poisson
0.1464513701963113,0.18608651030808687,6,2
1.0557875265282144,0.31588252796791494,2,2
-0.33825620135040163,0.03823826741427183,5,1
0.23435706701052025,0.3147026726510376,4,4
1.4028217790302169,0.4107146095484495,3,3
0.1766493826579038,0.17490558279678226,6,5
-0.32515789948238183,0.4297040037345141,6,1
-0.011080296452432897,0.5687410801183432,5,6
-1.031756880477184,0.09322543744929135,2,3
-0.9242541070097001,0.7165773785673082,7,1
1.877223992233103,0.6810813271440566,4,2
-0.0307888052115309,0.3681312818080187,5,0
-0.24196805390589926,0.11973189259879291,4,0
-0.9333946436988683,0.20698493742384017,5,1
-1.4870539536340706,0.010385784087702632,5,2
-0.812655709156159,0.8109613431151956,2,6
-0.13518135383551222,0.40252892300486565,6,1
-0.3807762408858485,0.9067267351783812,5,0
-0.8254994007325065,0.7581234436947852,6,4
-0.36253244022993264,0.18640693672932684,6,2
-0.9803906444799014,0.5723215641919523,4,2
-0.5955420111547712,0.2684172526933253,4,2
0.3879051188157681,0.09858313272707164,4,3
-1.3846591370988464,0.15557286352850497,5,6
-1.6285953699766178,0.840701671782881,2,4
-1.419038542587621,0.09943503770045936,5,6
1.383958969121496,0.8758861653041095,4,4
-0.33195798610487015,0.059321212815120816,8,5
-1.6155317066617043,0.9262052730191499,4,3
0.7014274600016337,0.7112604638095945,4,7
-1.289442376512931,0.251078822882846,4,5
0.3813586718282767,0.4822293403558433,7,1
1.3595863674478712,0.7596207254100591,5,1
0.2908993832563872,0.3997447423171252,5,1
0.16081570147401855,0.17236762843094766,4,6
-0.8562440398565668,0.49388133245520294,6,6
1.0644927892481326,0.5152191971428692,5,1
-0.7261785012201738,0.04605047660879791,4,3
-1.182148201844898,0.25229994067922235,5,3
-2.105995659008123,0.23829145240597427,3,2
0.45872527485334524,0.22611402161419392,6,4
-0.6618507999908154,0.4762870082631707,4,6
1.1282985397395027,0.8187612998299301,6,5
-0.41370909864732736,0.06478195893578231,4,4
-0.24736067618148974,0.4214106183499098,5,0
0.6999904166699409,0.9170684574637562,7,2
-0.18689188141045174,0.3292036331258714,6,0
0.021021621052626206,0.6053558648563921,5,4
-0.35254886822128806,0.6382465546485037,5,2
-0.9780265007506672,0.20031391107477248,5,3
0.08106238573598724,0.21567422919906676,6,3
0.5331358515722081,0.2211139213759452,5,1
0.9135631978743917,0.3435952162835747,6,3
-0.4979882489409522,0.1481173865031451,8,4
1.3955698929243783,0.2609872210305184,8,3
0.33115479937019043,0.838818053714931,6,7
-1.1239075552098772,0.7374195870943367,6,3
0.5450365177442154,0.7842901307158172,5,2
-0.2616675502118296,0.5878223176114261,5,0
1.500033878156884,0.41112104384228587,3,6
2.9721356023875494,0.8626098248641938,8,3
0.30209407364773344,0.9802889528218657,7,3
-0.19279766432401874,0.4151602224446833,6,6
-1.2553848013519942,0.9395076925866306,5,3
0.8926887537759493,0.7378319329582155,7,2
-1.69457645552676,0.43375884159468114,5,1
2.352071932377999,0.6015834701247513,3,4
0.169900045380963,0.5844628093764186,6,2
1.2448938542905474,0.960345153696835,6,4
-1.905206577558356,0.7593795957509428,1,4
-0.018914201028154796,0.3624049033969641,7,3
1.5243441007531264,0.7644646489061415,4,2
-0.487904790866672,0.41866710036993027,4,5
-1.4660031684427532,0.29288275237195194,8,4
1.228310722076654,0.9109257184900343,4,3
0.7997918137855612,0.7706191022880375,2,3
-0.44776965032059013,0.011100997449830174,7,4
-1.9095419839963703,0.5848075195681304,3,3
1.1525422988456786,0.43383248755708337,3,1
1.1896608997278149,0.34396472317166626,6,5
0.9884509433294912,0.9006365796085447,5,3
0.7491684226179934,0.7476990320719779,4,3
-0.8236524388489624,0.0198119911365211,2,5
1.4343727127761126,0.7108381392899901,6,1
-0.29800840266125495,0.7998130202759057,5,3
0.42916733749782754,0.8609589033294469,6,4
-0.45761795551582723,0.6628303949255496,7,3
0.8686352801427852,0.23283497872762382,5,4
0.1832653233620845,0.3699877690523863,4,2
0.5497004878868759,0.7354581493418664,7,0
0.13288725269910334,0.4261771074961871,5,1
-0.9020021005763849,0.7694381042383611,4,1
-0.7010334186868634,0.0168799611274153,3,5
1.698448733717385,0.43362091202288866,5,2
-0.38003945860913557,0.12264526844955981,8,3
0.06130531109520631,0.07699099858291447,4,5
1.0956959024477382,0.18684022594243288,7,5
-1.2644851973048794,0.3165981143247336,6,4
-0.05919693099159514,0.4429842147510499,4,6
-0.9608929598734648,0.22390592191368341,7,3
-1.5899040920232514,0.03939295536838472,5,0
0.15694615212252241,0.7600899343378842,6,1
0.8369594473525829,0.8318565350491554,5,4
-0.6132112114965881,0.9796060477383435,5,2
-0.19227394195510839,0.15925707598216832,4,2
-0.2761610711960999,0.35008379188366234,5,7
0.9177937143168595,0.6952795039396733,4,3
-0.9134624343850128,0.11857791757211089,4,1
0.5732537031459543,0.29466022714041173,8,1
1.7515718146987775,0.1350486590526998,6,2
-2.6888793651425975,0.24020507000386715,6,3
-1.3234829317925265,0.2695130144711584,6,3
0.4874475225402581,0.6005909098312259,7,5
2.986373216432842,0.7929599310737103,4,7
0.6368921150749075,0.4345484918449074,4,4
-1.6864803873764567,0.8504668609239161,3,7
-1.5895618060763896,0.43069407204166055,6,3
-0.4893833598680812,0.06023080460727215,4,3
1.3530285979231966,0.4058998143300414,3,3
1.0212421339413698,0.4357589934952557,3,2
0.6800088705974802,0.39111775485798717,4,5
0.4229533892718741,0.25694295624271035,5,3
-1.9381511187356757,0.6657632940914482,7,3
0.3533337269362853,0.5486378790810704,7,1
1.7393072503246207,0.23555597173981369,2,4
0.10011432763551727,0.38732110522687435,6,3
0.11129838806268476,0.6283804399427027,4,3
0.12710734764308035,0.1535486492794007,5,3
0.7434213805956597,0.9293681001290679,7,4
-0.609009231799002,0.2884321843739599,5,0
-0.18912778189041193,0.04080835171043873,5,1
-0.14749770402332313,0.6476605662610382,5,4
1.1785642697116125,0.2326569715514779,8,3
0.2644302652576514,0.828901446191594,6,2
-1.1308807681894533,0.24801317299716175,4,6
-0.8570016325525897,0.4906684660818428,5,5
-0.9350226895558723,0.688505879137665,5,1
0.39957591911426804,0.057816908694803715,2,0
-0.18370742698664744,0.36095343227498233,6,2
-0.19472302706511282,0.5870467552449554,7,3
-0.026858573432418823,0.37548455875366926,6,4
-0.03296486246002452,0.22767796693369746,6,2
1.5039659323669896,0.45919067575596273,3,1
2.055180154964659,0.6755196184385568,4,1
0.09965556065852602,0.9802063833922148,5,4
-0.8586187133008272,0.015240684151649475,4,5
-0.7448100422359852,0.6120558248367161,3,2
-2.060603511493018,0.7603534730151296,4,3
-0.9092608833951352,0.8015103721991181,5,3
2.663950435973593,0.9219365457538515,5,2
-0.4993666180473121,0.8454087029676884,4,2
0.04705986643716537,0.7353471084497869,3,3
-1.4299046950883267,0.8618395004887134,7,4
0.4957668376172452,0.832117680227384,3,1
0.5299364035556956,0.02424958534538746,4,2
-0.16533660845612902,0.8180397353135049,3,2
0.6573251184646953,0.38853598246350884,6,3
-0.3434404700622469,0.8729251804761589,4,3
0.9738984452853041,0.625443676719442,6,5
1.520226332506397,0.6086638947017491,3,3
1.4208195779554813,0.19063150929287076,8,3
0.2017420401777961,0.7499285638332367,4,4
-1.1516785016833742,0.4006134693045169,2,1
-1.5865329119908416,0.025648165261372924,5,1
-0.5213913004386072,0.7535080600064248,5,8
-0.2699202328250297,0.11884050257503986,4,3
-0.3688868377628276,0.01941836648620665,5,1
-1.2441603749490708,0.5203232991043478,2,2
-1.7311113497422776,0.5046105708461255,3,6
0.07498695953104981,0.37494272785261273,4,3
1.9971842399853472,0.32124470360577106,6,6
0.07654701760140319,0.18675297894515097,4,1
-0.02761784263410286,0.7872804184444249,3,1
0.06524104736058063,0.17878540116362274,7,5
0.2784791127481147,0.6623103218153119,8,3
-1.037300927101016,0.328070665942505,6,2
-1.1781480527491117,0.10275264689698815,6,4
1.6916862304206204,0.36143498052842915,4,3
0.7505038863856395,0.9152795351110399,4,3
0.5043795497179104,0.9306034587789327,6,2
0.7849272153372121,0.09379921783693135,6,1
-0.08400505730122537,0.9629271095618606,5,5
-0.4703177219979268,0.6261612204834819,5,1
-0.7218489027581336,0.003191184252500534,7,3
1.280322465027731,0.07133788638748229,4,3
0.07949773575306524,0.9236669815145433,4,1
0.19893378968511852,0.8566092732362449,4,2
-0.7881832671452457,0.1708140594419092,2,4
-2.064474312583602,0.5848355994094163,4,1
1.2047737385515833,0.5799903557635844,6,4
-0.1524252208701062,0.4470293936319649,4,3
-1.0947768989261182,0.7853811709210277,7,4
0.7732088471133023,0.2526152099017054,5,3
1.577360140275472,0.6007343805395067,6,2
0.11517507654660714,0.5354469532612711,6,5
0.8349752565194138,0.48435764596797526,4,3
0.5579814523385164,0.3636530707590282,5,5
-0.44263955862331716,0.3710447703488171,5,2
-1.0881534635114172,0.6560990537982434,3,5
-1.339314714884037,0.5522672845982015,5,0
0.5456581035003262,0.20426492835395038,2,5
-0.7461950063901347,0.8369531407952309,3,4
1.2605733519263,0.515375038376078,4,2
0.857373015029131,0.7159808748401701,5,3
-1.5073368727492185,0.02894746162928641,8,2
-0.8661916251765095,0.2615509850438684,5,3
0.6649118662409215,0.6427488678600639,9,2
0.4585258069446742,0.693381801713258,3,2
-0.09950659609015647,0.980725156608969,5,0
-0.13056449287562033,0.3575864746235311,5,2
-1.4257794453486072,0.42717489367350936,5,2
1.1812771092841428,0.48167735477909446,7,1
0.9840586547483676,0.8682658958714455,7,3
-0.7281600759802155,0.387813224690035,4,3
1.5423610676970219,0.011190749239176512,4,5
1.834003869961877,0.9638924961909652,4,4
2.454154878077809,0.16697988263331354,5,5
-0.7379952731733298,0.4415348097681999,5,2
-0.2577776050208178,0.2675332056824118,5,1
1.0547254187108104,0.2852922542952001,3,3
-0.51649655077853,0.3334367156494409,7,1
0.24365166728658857,0.6976873737294227,4,2
0.7048623556509933,0.6214379384182394,5,5
-0.7728775127396486,0.11460136994719505,5,6
0.10681360609696951,0.3773585422895849,3,3
-0.6397370664872581,0.17085972521454096,6,3
-0.01433884549755884,0.5275372755713761,6,3
0.45759769442502424,0.8132685679011047,4,3
0.40204285500101555,0.5761662190780044,4,1
-1.578989629476968,0.19260606402531266,7,2
-1.2809033800909735,0.6803203669842333,6,2
0.4677455734143217,0.6316194874234498,7,3
0.538449148148762,0.9921010106336325,2,1
1.3837433017797243,0.49410952534526587,3,4
-0.11412684279525839,0.8224446661770344,5,0
1.7387811443347407,0.18122291238978505,6,1
-2.416877439817543,0.39741528662852943,4,1
0.503835824971868,0.9197764005511999,4,5
-0.4898718875603855,0.36596895731054246,3,1
-0.17229226813028062,0.5802100112196058,3,4
-1.032325010159084,0.30224719480611384,6,2
-1.5242272712021976,0.5905682607553899,6,2
-0.2741762560985199,0.8762562691699713,4,1
0.6020353877537012,0.97400365723297,2,3
0.009044415532566819,0.315833360189572,8,4
-0.3743263346007139,0.006151517387479544,4,4
-0.8828338982795982,0.7460284060798585,5,5
0.8502272806944611,0.9599105960223824,5,4
0.09779490074676007,0.2133789644576609,4,5
1.5701639087966557,0.06209550565108657,3,3
0.39039294563098437,0.7109241622965783,6,4
0.0376589177704109,0.19620059127919376,4,2
-0.3593022781761262,0.041161150205880404,7,3
-0.3660051231318094,0.8165683436673135,5,3
0.4792162426728084,0.6734547053929418,1,4
-1.2802511009549944,0.3496263106353581,8,4
0.21556332643716086,0.8035775870084763,5,2
-0.6103119822406093,0.5392438671551645,6,5
0.3705783026144478,0.28198572620749474,6,7
-1.4365298729237976,0.13481048634275794,3,3
-1.1677710505074665,0.37018713261932135,6,4
-0.4117792873122806,0.7858617745805532,7,4
0.5187925006925064,0.22348967101424932,10,0
-2.1713394555229852,0.34727154998108745,5,2
-0.49590783732971033,0.7894046942237765,4,4
-0.7798945406151597,0.9347181017510593,3,2
0.027708778923088616,0.16559486254118383,5,4
1.1418155623097854,0.33972321078181267,5,5
-0.9011566520021634,0.46234984463080764,5,2
0.1918812310994128,0.4851636227685958,6,3
-0.09668927458493265,0.01094012358225882,5,2
0.7295203034017795,0.6384815517812967,6,2
0.5808563850736811,0.5565904518589377,5,5
-0.06082384169615813,0.4980767578817904,5,4
-2.392682802552269,0.8164322173688561,3,3
-0.4502478574442746,0.2743703199084848,6,3
-0.8758047229617503,0.484434473561123,6,2
0.9320706954944548,0.9529497274197638,8,4
0.6487386469741954,0.996547048445791,3,2
-1.2588713087042005,0.9607392540201545,3,4
1.5032566565855565,0.17134825745597482,4,0
1.6129334922026792,0.7294205999933183,2,3
0.0065237463791311175,0.3493400039151311,5,5
0.3630295258220566,0.9321519264485687,6,1
-1.4791039436261375,0.9502216880209744,3,3
0.45624031542953336,0.4469310473650694,6,3
-2.0879276838644225,0.6019653952680528,4,4
1.8340691019451043,0.15292791835963726,5,3
1.7325745534650059,0.24194934428669512,4,3
0.8545655164519647,0.35765604651533067,5,3
0.17478039164177198,0.540523627307266,4,4
0.47820242687217906,0.6687426443677396,7,3
0.6382745084607498,0.15716723748482764,1,1
-0.9241157154168596,0.8252047095447779,4,5
-0.8861075246462243,0.5432129672262818,4,5
-0.03451940499144441,0.7920160780195147,6,4
1.7030149706607465,0.35226541571319103,4,4
-1.941741243159033,0.4784033161122352,6,0
-0.18185713879013118,0.07637366466224194,6,1
-2.0066259807560205,0.5926472139544785,6,2
-0.07296322409919252,0.13881207001395524,5,3
-0.148931170501791,0.6838862493168563,5,8
-0.5144469738309283,0.7989167973864824,6,1
-0.8227547472654428,0.34914285968989134,6,4
0.8986248004055872,0.045627927873283625,6,4
1.1840993800802426,0.1296443159226328,2,2
-1.9796948042571791,0.7298080534674227,5,1
1.1103872170835338,0.859528124332428,3,1
1.1676828182697023,0.3186808913014829,1,2
-0.41152686409230865,0.5332416065502912,5,8
-0.6235776812788287,0.07239061244763434,6,4
1.236039620127241,0.9808644861914217,3,7
-0.34743707338514623,0.06147408718243241,5,6
0.9074098920940454,0.9202106019947678,5,4
0.5934389384721557,0.13345520198345184,4,4
0.8646750174682778,0.5906264595687389,7,1
0.38005934289501964,0.7656270272564143,7,3
-0.6638848841400345,0.3780979053117335,6,0
1.5190070904936681,0.42143101897090673,5,2
0.3376096049483817,0.7735219663009048,4,0
0.045918025660866425,0.8471627754624933,7,4
-1.6157638192403043,0.13747081672772765,3,2
0.4273980607739438,0.17966681183315814,4,5
0.6594563495344294,0.2566923701670021,3,3
1.166579180925725,0.32806438487023115,4,3
-1.3492051031577588,0.9270854648202658,4,1
-0.25637065535254694,0.1595426951535046,5,4
-1.634129091007116,0.3613799570593983,6,2
0.2294846534693259,0.7712498502805829,6,4
-0.3191466002061742,0.3529632384888828,7,3
3.1572060543849663,0.7013127063401043,1,6
-0.39796548476050697,0.6423129201866686,10,4
0.4896708606719611,0.8199938361067325,2,6
1.391568831575087,0.6910713918041438,6,1
-0.422566191730298,0.31887582526542246,3,1
0.20533517710901067,0.04300674539990723,4,5
-0.7593032818778539,0.05694344802759588,3,1
-1.3156637762967034,0.02323374175466597,5,3
1.162460142565573,0.39367062668316066,4,5
1.254845552971152,0.4450067568104714,7,5
-0.8308534846055577,0.11156566930003464,5,3
-1.0775874011140594,0.4949266444891691,4,4
-1.7442477675682702,0.5152593082748353,5,5
1.3788914355251056,0.5845388553570956,6,3
-1.0483656593120037,0.24431739863939583,6,2
1.8197332673732283,0.8297178170178086,8,2
0.6008418492422218,0.17008180357515812,4,2
0.51757025156027,0.2917409143410623,4,2
0.14335825369569533,0.321298974333331,3,6
-0.41206552514109956,0.18666089978069067,4,4
-0.2216398682181411,0.726202936610207,3,1
1.4990696786883715,0.6803309065289795,6,1
0.23685409806362517,0.6496465150266886,8,0
-1.3848719452170788,0.32895835232920945,4,2
-1.8480012157799135,0.1883840940427035,5,3
-1.1173081794197068,0.6482863305136561,5,2
0.8881155519091665,0.2351611009798944,4,3
-2.0515751153983603,0.9885668975766748,6,1
2.860026891914545,0.46404801961034536,6,3
-1.087549823299278,0.019096195930615067,4,3
0.32362833365757954,0.759270551148802,1,3
1.257178377482866,0.0964004173874855,6,1
-0.7598716246639248,0.6238664544653147,5,4
0.52962955941980006,0.570603549014777,4,2
1.3454903632307054,0.3930060933344066,3,2
0.031584473274897426,0.40571102034300566,0,4
-0.15072603306846463,0.35290987393818796,6,2
1.2820066229432538,0.11005068011581898,5,5
1.84190182691785,0.7769047897309065,5,5
0.3099251289175184,0.6939707198180258,3,3
-0.1347563125952423,0.17565280315466225,2,3
-0.17566746047437126,0.16350877797231078,2,3
0.4720144187103941,0.9922279340680689,6,6
-1.2870845298428515,0.4139587255194783,5,3
0.04930668495589794,0.46714754798449576,7,3
