group,value
tight (sd=3),97.62283739529332
wide (sd=20),88.95090722012546
tight (sd=3),104.58316990969418
wide (sd=20),95.02526784488445
tight (sd=3),95.53992280542072
wide (sd=20),110.91314099163861
tight (sd=3),97.98655425566733
wide (sd=20),105.24730936809037
tight (sd=3),105.02553233969935
wide (sd=20),103.9309228810865
tight (sd=3),101.8357961822013
wide (sd=20),128.3175020346061
tight (sd=3),99.30338306301084
wide (sd=20),88.937996785717
tight (sd=3),101.81587995540171
wide (sd=20),109.28646097400454
tight (sd=3),96.52268162799258
wide (sd=20),89.921719071909
tight (sd=3),96.50671218458388
wide (sd=20),105.86879202037522
tight (sd=3),97.39022515759436
wide (sd=20),84.68966120482746
tight (sd=3),99.21668284744908
wide (sd=20),159.33837462616327
tight (sd=3),98.51741300680781
wide (sd=20),91.08213927297015
tight (sd=3),96.08253180599728
wide (sd=20),92.19464575076054
tight (sd=3),106.07023786220685
wide (sd=20),96.21290825045327
tight (sd=3),97.73305353630788
wide (sd=20),118.59560247446805
tight (sd=3),99.27521614323442
wide (sd=20),70.04082141507861
tight (sd=3),103.29147669799879
wide (sd=20),95.24366371035589
tight (sd=3),97.16016174655756
wide (sd=20),106.75963218896982
tight (sd=3),96.59812023619192
wide (sd=20),100.9347512845941
tight (sd=3),97.34984943178897
wide (sd=20),111.71313608897155
tight (sd=3),101.5492401957704
wide (sd=20),133.76228721817125
tight (sd=3),98.98613380359043
wide (sd=20),99.76482450537068
tight (sd=3),99.93264443152874
wide (sd=20),117.45385202331205
tight (sd=3),99.69384712686204
wide (sd=20),139.01584137881306
tight (sd=3),100.90122579010561
wide (sd=20),84.35939664060045
tight (sd=3),102.41986123898212
wide (sd=20),103.31258472722214
tight (sd=3),99.8883823163337
wide (sd=20),101.23225465751936
tight (sd=3),95.63057202294493
wide (sd=20),98.8462975702665
tight (sd=3),98.1283280600858
wide (sd=20),81.48980127161396
tight (sd=3),99.49120518254536
wide (sd=20),93.80370069968195
tight (sd=3),103.82836950371076
wide (sd=20),99.45452323727406
tight (sd=3),99.23225656860643
wide (sd=20),121.3953120055006
tight (sd=3),99.50389518688131
wide (sd=20),93.42015717749278
tight (sd=3),98.71803666661397
wide (sd=20),77.30877776114752
tight (sd=3),99.82938175929657
wide (sd=20),96.75109299585519
tight (sd=3),95.6638492124284
wide (sd=20),77.3410454771912
tight (sd=3),105.64842105869937
wide (sd=20),106.54493736942834
tight (sd=3),100.35067005422839
wide (sd=20),76.43255729730157
tight (sd=3),101.26339810822869
wide (sd=20),121.77571469700642
tight (sd=3),104.73221314628898
wide (sd=20),115.89022212888281
tight (sd=3),99.24583442732003
wide (sd=20),105.53887102221691
tight (sd=3),99.8331269924316
wide (sd=20),123.76420406232292
tight (sd=3),99.93240438559732
wide (sd=20),81.97178568028778
tight (sd=3),106.9928829197883
wide (sd=20),123.53526700303912
tight (sd=3),99.70350895926254
wide (sd=20),86.24397348930563
tight (sd=3),100.499294735583
wide (sd=20),98.03480232572535
tight (sd=3),99.19109379946488
wide (sd=20),53.99163176864639
tight (sd=3),102.53342082442863
wide (sd=20),92.62166678936595
tight (sd=3),104.22630324739704
wide (sd=20),82.92342173873774
tight (sd=3),95.30129133847994
wide (sd=20),91.47003702835764
tight (sd=3),100.50711455674173
wide (sd=20),92.11062685632461
tight (sd=3),95.48296249337136
wide (sd=20),86.78545066878415
tight (sd=3),102.98479884223278
wide (sd=20),111.1313183457427
tight (sd=3),103.73172522270595
wide (sd=20),124.3316809554895
tight (sd=3),99.89122952238665
wide (sd=20),88.56545144948456
tight (sd=3),98.76623236558287
wide (sd=20),67.55523939085171
tight (sd=3),103.85244689273873
wide (sd=20),119.21020237665242
tight (sd=3),96.6465770242513
wide (sd=20),107.11919816829158
tight (sd=3),97.49479088599958
wide (sd=20),94.53223756262753
tight (sd=3),104.50243509300165
wide (sd=20),129.90858442467666
tight (sd=3),102.69745258149513
wide (sd=20),62.09691708877173
tight (sd=3),98.63076376655188
wide (sd=20),126.8104669556954
